feature_id,base_series,frequency,lag,source_file,nonmissing_quarters,coverage_share
d__abcomp_abcomp__lag075,abcomp_abcomp,d,75,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag076,abcomp_abcomp,d,76,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag077,abcomp_abcomp,d,77,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag078,abcomp_abcomp,d,78,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag079,abcomp_abcomp,d,79,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag080,abcomp_abcomp,d,80,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag081,abcomp_abcomp,d,81,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag082,abcomp_abcomp,d,82,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag083,abcomp_abcomp,d,83,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag084,abcomp_abcomp,d,84,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag085,abcomp_abcomp,d,85,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag086,abcomp_abcomp,d,86,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag087,abcomp_abcomp,d,87,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag088,abcomp_abcomp,d,88,FRED_ABCOMP_ABCOMP.csv,101,0.316614
d__abcomp_abcomp__lag089,abcomp_abcomp,d,89,FRED_ABCOMP_ABCOMP.csv,100,0.31348
d__abcomp_abcomp__lag090,abcomp_abcomp,d,90,FRED_ABCOMP_ABCOMP.csv,100,0.31348
q__ad02rc1q027sbea_gov_netlending__lag001,ad02rc1q027sbea_gov_netlending,q,1,FRED_AD02RC1Q027SBEA_gov_netlending.csv,266,0.833856
q__ad02rc1q027sbea_gov_netlending__lag002,ad02rc1q027sbea_gov_netlending,q,2,FRED_AD02RC1Q027SBEA_gov_netlending.csv,265,0.830721
q__ad02rc1q027sbea_gov_netlending__lag003,ad02rc1q027sbea_gov_netlending,q,3,FRED_AD02RC1Q027SBEA_gov_netlending.csv,264,0.827586
q__ad02rc1q027sbea_gov_netlending__lag004,ad02rc1q027sbea_gov_netlending,q,4,FRED_AD02RC1Q027SBEA_gov_netlending.csv,263,0.824451
q__ad02rc1q027sbea_gov_netlending__lag005,ad02rc1q027sbea_gov_netlending,q,5,FRED_AD02RC1Q027SBEA_gov_netlending.csv,262,0.821317
q__ad02rc1q027sbea_gov_netlending__lag006,ad02rc1q027sbea_gov_netlending,q,6,FRED_AD02RC1Q027SBEA_gov_netlending.csv,261,0.818182
q__ad02rc1q027sbea_gov_netlending__lag007,ad02rc1q027sbea_gov_netlending,q,7,FRED_AD02RC1Q027SBEA_gov_netlending.csv,260,0.815047
q__ad02rc1q027sbea_gov_netlending__lag008,ad02rc1q027sbea_gov_netlending,q,8,FRED_AD02RC1Q027SBEA_gov_netlending.csv,259,0.811912
m__amtmno_amtmno__lag001,amtmno_amtmno,m,1,FRED_AMTMNO_AMTMNO.csv,137,0.429467
m__amtmno_amtmno__lag002,amtmno_amtmno,m,2,FRED_AMTMNO_AMTMNO.csv,137,0.429467
m__amtmno_amtmno__lag003,amtmno_amtmno,m,3,FRED_AMTMNO_AMTMNO.csv,136,0.426332
m__amtmno_amtmno__lag004,amtmno_amtmno,m,4,FRED_AMTMNO_AMTMNO.csv,136,0.426332
m__amtmno_amtmno__lag005,amtmno_amtmno,m,5,FRED_AMTMNO_AMTMNO.csv,136,0.426332
m__amtmno_amtmno__lag006,amtmno_amtmno,m,6,FRED_AMTMNO_AMTMNO.csv,135,0.423197
m__amtmno_amtmno__lag007,amtmno_amtmno,m,7,FRED_AMTMNO_AMTMNO.csv,135,0.423197
m__amtmno_amtmno__lag008,amtmno_amtmno,m,8,FRED_AMTMNO_AMTMNO.csv,135,0.423197
m__amtmno_amtmno__lag009,amtmno_amtmno,m,9,FRED_AMTMNO_AMTMNO.csv,134,0.420063
m__amtmno_amtmno__lag010,amtmno_amtmno,m,10,FRED_AMTMNO_AMTMNO.csv,134,0.420063
m__amtmno_amtmno__lag011,amtmno_amtmno,m,11,FRED_AMTMNO_AMTMNO.csv,134,0.420063
m__amtmno_amtmno__lag012,amtmno_amtmno,m,12,FRED_AMTMNO_AMTMNO.csv,133,0.416928
d__anfci_anfci__lag001,anfci_anfci,d,1,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag002,anfci_anfci,d,2,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag003,anfci_anfci,d,3,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag004,anfci_anfci,d,4,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag005,anfci_anfci,d,5,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag006,anfci_anfci,d,6,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag007,anfci_anfci,d,7,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag008,anfci_anfci,d,8,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag009,anfci_anfci,d,9,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag010,anfci_anfci,d,10,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag011,anfci_anfci,d,11,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag012,anfci_anfci,d,12,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag013,anfci_anfci,d,13,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag014,anfci_anfci,d,14,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag015,anfci_anfci,d,15,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag016,anfci_anfci,d,16,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag017,anfci_anfci,d,17,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag018,anfci_anfci,d,18,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag019,anfci_anfci,d,19,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag020,anfci_anfci,d,20,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag021,anfci_anfci,d,21,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag022,anfci_anfci,d,22,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag023,anfci_anfci,d,23,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag024,anfci_anfci,d,24,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag025,anfci_anfci,d,25,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag026,anfci_anfci,d,26,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag027,anfci_anfci,d,27,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag028,anfci_anfci,d,28,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag029,anfci_anfci,d,29,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag030,anfci_anfci,d,30,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag031,anfci_anfci,d,31,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag032,anfci_anfci,d,32,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag033,anfci_anfci,d,33,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag034,anfci_anfci,d,34,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag035,anfci_anfci,d,35,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag036,anfci_anfci,d,36,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag037,anfci_anfci,d,37,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag038,anfci_anfci,d,38,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag039,anfci_anfci,d,39,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag040,anfci_anfci,d,40,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag041,anfci_anfci,d,41,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag042,anfci_anfci,d,42,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag043,anfci_anfci,d,43,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag044,anfci_anfci,d,44,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag045,anfci_anfci,d,45,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag046,anfci_anfci,d,46,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag047,anfci_anfci,d,47,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag048,anfci_anfci,d,48,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag049,anfci_anfci,d,49,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag050,anfci_anfci,d,50,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag051,anfci_anfci,d,51,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag052,anfci_anfci,d,52,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag053,anfci_anfci,d,53,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag054,anfci_anfci,d,54,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag055,anfci_anfci,d,55,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag056,anfci_anfci,d,56,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag057,anfci_anfci,d,57,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag058,anfci_anfci,d,58,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag059,anfci_anfci,d,59,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag060,anfci_anfci,d,60,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag061,anfci_anfci,d,61,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag062,anfci_anfci,d,62,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag063,anfci_anfci,d,63,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag064,anfci_anfci,d,64,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag065,anfci_anfci,d,65,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag066,anfci_anfci,d,66,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag067,anfci_anfci,d,67,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag068,anfci_anfci,d,68,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag069,anfci_anfci,d,69,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag070,anfci_anfci,d,70,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag071,anfci_anfci,d,71,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag072,anfci_anfci,d,72,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag073,anfci_anfci,d,73,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag074,anfci_anfci,d,74,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag075,anfci_anfci,d,75,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag076,anfci_anfci,d,76,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag077,anfci_anfci,d,77,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag078,anfci_anfci,d,78,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag079,anfci_anfci,d,79,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag080,anfci_anfci,d,80,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag081,anfci_anfci,d,81,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag082,anfci_anfci,d,82,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag083,anfci_anfci,d,83,FRED_ANFCI_ANFCI.csv,221,0.69279
d__anfci_anfci__lag084,anfci_anfci,d,84,FRED_ANFCI_ANFCI.csv,220,0.689655
d__anfci_anfci__lag085,anfci_anfci,d,85,FRED_ANFCI_ANFCI.csv,220,0.689655
d__anfci_anfci__lag086,anfci_anfci,d,86,FRED_ANFCI_ANFCI.csv,220,0.689655
d__anfci_anfci__lag087,anfci_anfci,d,87,FRED_ANFCI_ANFCI.csv,220,0.689655
d__anfci_anfci__lag088,anfci_anfci,d,88,FRED_ANFCI_ANFCI.csv,220,0.689655
d__anfci_anfci__lag089,anfci_anfci,d,89,FRED_ANFCI_ANFCI.csv,220,0.689655
d__anfci_anfci__lag090,anfci_anfci,d,90,FRED_ANFCI_ANFCI.csv,220,0.689655
m__awhman_awhman__lag001,awhman_awhman,m,1,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag002,awhman_awhman,m,2,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag003,awhman_awhman,m,3,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag004,awhman_awhman,m,4,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag005,awhman_awhman,m,5,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag006,awhman_awhman,m,6,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag007,awhman_awhman,m,7,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag008,awhman_awhman,m,8,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag009,awhman_awhman,m,9,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag010,awhman_awhman,m,10,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag011,awhman_awhman,m,11,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awhman_awhman__lag012,awhman_awhman,m,12,FRED_AWHMAN_AWHMAN.csv,319,1.0
m__awotman_awotman__lag001,awotman_awotman,m,1,FRED_AWOTMAN_AWOTMAN.csv,281,0.880878
m__awotman_awotman__lag002,awotman_awotman,m,2,FRED_AWOTMAN_AWOTMAN.csv,281,0.880878
m__awotman_awotman__lag003,awotman_awotman,m,3,FRED_AWOTMAN_AWOTMAN.csv,281,0.880878
m__awotman_awotman__lag004,awotman_awotman,m,4,FRED_AWOTMAN_AWOTMAN.csv,280,0.877743
m__awotman_awotman__lag005,awotman_awotman,m,5,FRED_AWOTMAN_AWOTMAN.csv,280,0.877743
m__awotman_awotman__lag006,awotman_awotman,m,6,FRED_AWOTMAN_AWOTMAN.csv,280,0.877743
m__awotman_awotman__lag007,awotman_awotman,m,7,FRED_AWOTMAN_AWOTMAN.csv,279,0.874608
m__awotman_awotman__lag008,awotman_awotman,m,8,FRED_AWOTMAN_AWOTMAN.csv,279,0.874608
m__awotman_awotman__lag009,awotman_awotman,m,9,FRED_AWOTMAN_AWOTMAN.csv,279,0.874608
m__awotman_awotman__lag010,awotman_awotman,m,10,FRED_AWOTMAN_AWOTMAN.csv,278,0.871473
m__awotman_awotman__lag011,awotman_awotman,m,11,FRED_AWOTMAN_AWOTMAN.csv,278,0.871473
m__awotman_awotman__lag012,awotman_awotman,m,12,FRED_AWOTMAN_AWOTMAN.csv,278,0.871473
q__b092rc1q027sbea_gov_int_priv__lag001,b092rc1q027sbea_gov_int_priv,q,1,FRED_B092RC1Q027SBEA_gov_int_priv.csv,264,0.827586
q__b092rc1q027sbea_gov_int_priv__lag002,b092rc1q027sbea_gov_int_priv,q,2,FRED_B092RC1Q027SBEA_gov_int_priv.csv,263,0.824451
q__b092rc1q027sbea_gov_int_priv__lag003,b092rc1q027sbea_gov_int_priv,q,3,FRED_B092RC1Q027SBEA_gov_int_priv.csv,262,0.821317
q__b092rc1q027sbea_gov_int_priv__lag004,b092rc1q027sbea_gov_int_priv,q,4,FRED_B092RC1Q027SBEA_gov_int_priv.csv,261,0.818182
q__b092rc1q027sbea_gov_int_priv__lag005,b092rc1q027sbea_gov_int_priv,q,5,FRED_B092RC1Q027SBEA_gov_int_priv.csv,260,0.815047
q__b092rc1q027sbea_gov_int_priv__lag006,b092rc1q027sbea_gov_int_priv,q,6,FRED_B092RC1Q027SBEA_gov_int_priv.csv,259,0.811912
q__b092rc1q027sbea_gov_int_priv__lag007,b092rc1q027sbea_gov_int_priv,q,7,FRED_B092RC1Q027SBEA_gov_int_priv.csv,258,0.808777
q__b092rc1q027sbea_gov_int_priv__lag008,b092rc1q027sbea_gov_int_priv,q,8,FRED_B092RC1Q027SBEA_gov_int_priv.csv,257,0.805643
q__b093rc1q027sbea_gov_int_row__lag001,b093rc1q027sbea_gov_int_row,q,1,FRED_B093RC1Q027SBEA_gov_int_row.csv,316,0.990596
q__b093rc1q027sbea_gov_int_row__lag002,b093rc1q027sbea_gov_int_row,q,2,FRED_B093RC1Q027SBEA_gov_int_row.csv,315,0.987461
q__b093rc1q027sbea_gov_int_row__lag003,b093rc1q027sbea_gov_int_row,q,3,FRED_B093RC1Q027SBEA_gov_int_row.csv,314,0.984326
q__b093rc1q027sbea_gov_int_row__lag004,b093rc1q027sbea_gov_int_row,q,4,FRED_B093RC1Q027SBEA_gov_int_row.csv,313,0.981191
q__b093rc1q027sbea_gov_int_row__lag005,b093rc1q027sbea_gov_int_row,q,5,FRED_B093RC1Q027SBEA_gov_int_row.csv,312,0.978056
q__b093rc1q027sbea_gov_int_row__lag006,b093rc1q027sbea_gov_int_row,q,6,FRED_B093RC1Q027SBEA_gov_int_row.csv,311,0.974922
q__b093rc1q027sbea_gov_int_row__lag007,b093rc1q027sbea_gov_int_row,q,7,FRED_B093RC1Q027SBEA_gov_int_row.csv,310,0.971787
q__b093rc1q027sbea_gov_int_row__lag008,b093rc1q027sbea_gov_int_row,q,8,FRED_B093RC1Q027SBEA_gov_int_row.csv,309,0.968652
q__b456rc1q027sbea_nfcb_cfc__lag001,b456rc1q027sbea_nfcb_cfc,q,1,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,316,0.990596
q__b456rc1q027sbea_nfcb_cfc__lag002,b456rc1q027sbea_nfcb_cfc,q,2,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,315,0.987461
q__b456rc1q027sbea_nfcb_cfc__lag003,b456rc1q027sbea_nfcb_cfc,q,3,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,314,0.984326
q__b456rc1q027sbea_nfcb_cfc__lag004,b456rc1q027sbea_nfcb_cfc,q,4,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,313,0.981191
q__b456rc1q027sbea_nfcb_cfc__lag005,b456rc1q027sbea_nfcb_cfc,q,5,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,312,0.978056
q__b456rc1q027sbea_nfcb_cfc__lag006,b456rc1q027sbea_nfcb_cfc,q,6,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,311,0.974922
q__b456rc1q027sbea_nfcb_cfc__lag007,b456rc1q027sbea_nfcb_cfc,q,7,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,310,0.971787
q__b456rc1q027sbea_nfcb_cfc__lag008,b456rc1q027sbea_nfcb_cfc,q,8,FRED_B456RC1Q027SBEA_nfcb_cfc.csv,309,0.968652
q__b461rc1q027sbea_netva_wages__lag001,b461rc1q027sbea_netva_wages,q,1,FRED_B461RC1Q027SBEA_netva_wages.csv,316,0.990596
q__b461rc1q027sbea_netva_wages__lag002,b461rc1q027sbea_netva_wages,q,2,FRED_B461RC1Q027SBEA_netva_wages.csv,315,0.987461
q__b461rc1q027sbea_netva_wages__lag003,b461rc1q027sbea_netva_wages,q,3,FRED_B461RC1Q027SBEA_netva_wages.csv,314,0.984326
q__b461rc1q027sbea_netva_wages__lag004,b461rc1q027sbea_netva_wages,q,4,FRED_B461RC1Q027SBEA_netva_wages.csv,313,0.981191
q__b461rc1q027sbea_netva_wages__lag005,b461rc1q027sbea_netva_wages,q,5,FRED_B461RC1Q027SBEA_netva_wages.csv,312,0.978056
q__b461rc1q027sbea_netva_wages__lag006,b461rc1q027sbea_netva_wages,q,6,FRED_B461RC1Q027SBEA_netva_wages.csv,311,0.974922
q__b461rc1q027sbea_netva_wages__lag007,b461rc1q027sbea_netva_wages,q,7,FRED_B461RC1Q027SBEA_netva_wages.csv,310,0.971787
q__b461rc1q027sbea_netva_wages__lag008,b461rc1q027sbea_netva_wages,q,8,FRED_B461RC1Q027SBEA_netva_wages.csv,309,0.968652
q__b639rg3q086sbea_exp_ind_pi__lag001,b639rg3q086sbea_exp_ind_pi,q,1,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,236,0.739812
q__b639rg3q086sbea_exp_ind_pi__lag002,b639rg3q086sbea_exp_ind_pi,q,2,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,235,0.736677
q__b639rg3q086sbea_exp_ind_pi__lag003,b639rg3q086sbea_exp_ind_pi,q,3,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,234,0.733542
q__b639rg3q086sbea_exp_ind_pi__lag004,b639rg3q086sbea_exp_ind_pi,q,4,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,233,0.730408
q__b639rg3q086sbea_exp_ind_pi__lag005,b639rg3q086sbea_exp_ind_pi,q,5,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,232,0.727273
q__b639rg3q086sbea_exp_ind_pi__lag006,b639rg3q086sbea_exp_ind_pi,q,6,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,231,0.724138
q__b639rg3q086sbea_exp_ind_pi__lag007,b639rg3q086sbea_exp_ind_pi,q,7,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,230,0.721003
q__b639rg3q086sbea_exp_ind_pi__lag008,b639rg3q086sbea_exp_ind_pi,q,8,FRED_B639RG3Q086SBEA_EXP_IND_PI.csv,229,0.717868
d__baa10y_baa10y__lag001,baa10y_baa10y,d,1,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag002,baa10y_baa10y,d,2,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag003,baa10y_baa10y,d,3,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag004,baa10y_baa10y,d,4,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag005,baa10y_baa10y,d,5,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag006,baa10y_baa10y,d,6,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag007,baa10y_baa10y,d,7,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag008,baa10y_baa10y,d,8,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag009,baa10y_baa10y,d,9,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag010,baa10y_baa10y,d,10,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag011,baa10y_baa10y,d,11,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag012,baa10y_baa10y,d,12,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag013,baa10y_baa10y,d,13,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag014,baa10y_baa10y,d,14,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag015,baa10y_baa10y,d,15,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag016,baa10y_baa10y,d,16,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag017,baa10y_baa10y,d,17,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag018,baa10y_baa10y,d,18,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag019,baa10y_baa10y,d,19,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag020,baa10y_baa10y,d,20,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag021,baa10y_baa10y,d,21,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag022,baa10y_baa10y,d,22,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag023,baa10y_baa10y,d,23,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag024,baa10y_baa10y,d,24,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag025,baa10y_baa10y,d,25,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag026,baa10y_baa10y,d,26,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag027,baa10y_baa10y,d,27,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag028,baa10y_baa10y,d,28,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag029,baa10y_baa10y,d,29,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag030,baa10y_baa10y,d,30,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag031,baa10y_baa10y,d,31,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag032,baa10y_baa10y,d,32,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag033,baa10y_baa10y,d,33,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag034,baa10y_baa10y,d,34,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag035,baa10y_baa10y,d,35,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag036,baa10y_baa10y,d,36,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag037,baa10y_baa10y,d,37,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag038,baa10y_baa10y,d,38,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag039,baa10y_baa10y,d,39,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag040,baa10y_baa10y,d,40,FRED_BAA10Y_BAA10Y.csv,161,0.504702
d__baa10y_baa10y__lag041,baa10y_baa10y,d,41,FRED_BAA10Y_BAA10Y.csv,161,0.504702
